ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO20N000662,행사,행사,천사마라톤대회,경기도,동두천시,4125010300,생연동,4125056500,불현동,412503189020,경기도 동두천시 어등로 45 (생연동),11320,다사622890,37.90083977,127.0704987,종합운동장,20181003,20181003,천사데이기념 마라톤대회,사)희망지킴이 천사운동본부,사)희망지킴이 천사운동본부,"경기도, 동두천시, 동두천시의회, 한국수자원공사 동두천수도서비스관리단",031-861-1004,http://www.hope1004.org,,20200522,3920000,경기도 동두천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000663,행사,행사,동두천 청소년 별자리과학 축제,경기도,동두천시,4125010300,생연동,4125056500,불현동,412503189020,경기도 동두천시 어등로 45 (생연동),11320,다사622890,37.90083977,127.0704987,종합운동장,20181013,20181013,경기북부지역 청소년들의 과학과 수학에 대한 자신감과 흥미유발,(사)어수회,"경기도,동두천시","동두천시의회, 경기문화재단, 동두천양주교육지원청 등",031-860-2439,http://www.ddc.go.kr,,20200522,3920000,경기도 동두천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000664,행사,행사,동두천시 자원봉사 축제,경기도,동두천시,4125010200,지행동,4125056600,송내동,412503189031,경기도 동두천시 중앙로 125 (지행동),11347,다사605882,37.89275541,127.0517461,송내동 시민평화공원,20181020,20181020,"자원봉사자와 시민, 청소년 모두가 하나되는 나눔의 장",(사)동두천시자원봉사센터,동두천시,동두천시의회 등,031-860-2214,http://www.ddc.go.kr,,20200522,3920000,경기도 동두천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000665,행사,행사,DDC할로윈클럽데이,경기도,동두천시,4125010600,보산동,4125055000,보산동,412504367075,경기도 동두천시 상패로216번길 42 (보산동),11324,다사610907,37.91584622,127.0565068,보산동 한미우호광장,20181027,20181028,할로윈데이를 모티브로 한 젊은층 맞춤형 페스티벌,"경기관광공사,경기도미술관","경기도,동두천시",동두천시의회 등,031-860-2627,http://www.ddc.go.kr,,20200522,3920000,경기도 동두천시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000666,행사,행사,2020 대한민국 국향대전,전라남도,함평군,4686025023,함평읍,,,468603017044,전라남도 함평군 함평읍 함장로 1160,57143,다라106739,35.05618964,126.5199487,함평엑스포공원,20201016,20201101,"가을 정취와 어울리는 다양한 국화작품 전시 · 연출, 체험 · 문화예술 공연 등",함평군축제추진위원회,함평군,"농림축산식품부, 농촌진흥청, 전라남도, 한국관광공사, 대한민국 국화동호회",061-320-1782,www.hampyeong.go.kr,,20200525,4960000,전라남도 함평군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000667,행사,행사,제13회 마포나루 새우젓축제,서울특별시,마포구,1144012500,성산동,,,114403113018,서울특별시 마포구 월드컵로 243-60 (성산동),03901,다사468517,37.56352625,126.8984363,서울월드컵공원 평화의 광장 일원,20201016,20201018,"개장식, 기념식, 문화행사, 체험행사, 판매행사",마포문화원,서울특별시 마포구,,02-3153-8353,http://www.mapo.go.kr/site/maponarusf/home,,20200526,3130000,서울특별시 마포구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000668,행사,행사,제11회서면우리문화축제,부산광역시,부산진구,2623010500,범전동,,,262303129030,부산광역시 부산진구 시민공원로 73 (범전동),47197,마라416866,35.16545561,129.0558558,부산시민공원 국립아트센터 부지,20201015,20201016,"전통,창작 공연, 전통 놀이·체험, 민속품 전시, 부대행사 등",부산광역시 부산진구청,부산광역시 부산진구청,,051-605-4064,http://tour.busanjin.go.kr,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000669,행사,행사,제10회 부산진구 북페스티벌,부산광역시,부산진구,2623010500,범전동,,,262303129030,부산광역시 부산진구 시민공원로 73 (범전동),47197,마라416866,35.16545561,129.0558558,부산시민공원 다솜관,20200919,20200919,"인형극, 전시행사, 체험행사, 부대행사",부산광역시 부산진구청,부산광역시 부산진구청,,051-605-6271,http://tour.busanjin.go.kr,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000670,행사,행사,서면메디컬스트리트 축제,부산광역시,부산진구,2623010300,부전동,2623052000,부전제2동,2.62302E+11,부산광역시 부산진구 가야대로 777,47257,마라417858,35.1579588,129.0566547,서면메디컬스트리트 일대,20201023,20201024,"개막행사, 의료체험, 문화체험, 연계행사 등",부산광역시 부산진구청,(사)SMS의료관광협의회,,051-605-6021,https://www.busanjin.go.kr/index.busanjin?menuCd=DOM_000001003003002000,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000671,행사,행사,전포카페거리축제,부산광역시,부산진구,2623010200,전포동,2623060000,전포제1동,262303129010,부산광역시 부산진구 동천로 92 (전포동),47293,마라423857,35.1570356,129.0630291,전포카페거리 일원,20201009,20201011,"개막식,퍼레이드,버스킹,체험 이벤트,  아트마켓 등",부산광역시 부산진구청,전포카페거리상인회,,051-605-4525,https://www.busanjin.go.kr/index.busanjin?menuCd=DOM_000001003003006000,,20200526,3290000,부산광역시 부산진구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000672,행사,행사,해맞이축제,서울특별시,강서구,1150011000,개화동,4777031000,강구면,115004145233,서울특별시 강서구 금낭화로17길 213 (개화동),07504,다사386537,37.58138626,126.8054465,개화산 정상,20200101,20200101,"소망엽서 보내기, 문화공연, 해오름 행사",서울특별시 강서구청,서울특별시 강서구청,서울특별시 강서구의회,02-2600-6455,http://www.gangseo.seoul.kr/site/munhwa/index.jsp,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000673,행사,행사,개화산 봄꽃축제,서울특별시,강서구,1150010900,방화동,1150064100,방화제3동,115003115002,서울특별시 강서구 금낭화로 176 (방화동),07508,다사394537,37.58093172,126.8141197,방화근린공원,20200418,20200418,"건강걷기, 지역예능인한마당, 플라워 콘서트",강서문화원,서울특별시 강서구청,서울특별시 강서구의회,02-2600-6455,http://www.gangseo.seoul.kr/site/munhwa/index.jsp,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000674,행사,행사,우장산 신록축제,서울특별시,강서구,1150010600,내발산동,1150061500,우장산동,115003115009,서울특별시 강서구 우장산로 66 (내발산동),07684,다사420506,37.55343651,126.8436485,우장산근린공원,20200523,20200523,"건강걷기, 주민참여마당, 숲속음악회",강서문화원,서울특별시 강서구청,서울특별시 강서구의회,02-2600-6455,http://www.gangseo.seoul.kr/site/munhwa/index.jsp,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000675,행사,행사,허준축제,서울특별시,강서구,1150010400,가양동,1150060400,가양제2동,115004145491,서울특별시 강서구 허준로5길 42 (가양동),07525,다사429522,37.56759867,126.8537291,허준근린공원,20201009,20201011,"개막식, 허준콘서트, 전국허준가요제, 먹거리장터, 각종 체험부스 등",강서문화원,서울특별시 강서구청,"서울특별시, 서울특별시 강서구의회",02-2600-6455,www.heojunfestival.com,,20200525,3150000,서울특별시 강서구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000676,행사,행사,섬강축제,강원도,원주시,4213033021,지정면,4213033000,지정면,421304457367,강원도 원주시 지정면 소금산길 26,26359,라사294295,37.36489188,127.8325403,간현관광지 섬강 일원,20201001,20201001,공연/체험행사(맨손고기잡기 등),섬강축제위원회,섬강축제위원회,원주시,033-737-5504,,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000677,행사,행사,원주 용수골꽃양귀비축제,강원도,원주시,4213038022,판부면,,,421304457448,강원도 원주시 판부면 용수골길 326,26402,라사390206,37.2839426,127.9404457,원주시 판부면 용수골길,20200523,20200531,양귀비 축제 체험장 설치/양귀비 꽃차등 부스 운영,용수골꽃양귀비축제추진위원회,원주 용수골 꽃양귀비 축제 추진위원회,원주시,033-764-4443,,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000678,행사,행사,원주 다이내믹댄싱카니발,강원도,원주시,4213010600,명륜동,,,421303219013,강원도 원주시 단구로 170 (명륜동),26447,라사395264,37.336428,127.9462616,댄싱공연장,20200908,20200913,"댄싱카니발/테마가 있는 문화예술공연/프린지 페스티벌/프리댄싱 페스타/군부대 체험행사, 기타 부대행사 등",(재)원주문화재단,"원주시, 제36사단",,033-763-9114,http://www.ddcwj.com/,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000679,행사,행사,원주 한지문화제,강원도,원주시,4213011500,무실동,4213066000,무실동,421304457648,강원도 원주시 한지공원길 151 (무실동),26478,라사385262,37.33437725,127.9353773,원주한지테마파크 일원,20200903,20200906,"풀뿌리한지등 및 한지조형등전/한지뜨기 한마당/와글와글 종이놀이터/아티스트 워크숍/아트 플리마켓, 소공연 등 부대행사",원주한지문화제위원회,(사)한지개발원,,033-734-4739,http://www.wonjuhanji.co.kr/,,20200519,4190000,강원도 원주시,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000680,행사,행사,울산고래축제,울산광역시,남구,3114011900,매암동,3114067000,야음장생포동,311404310750,울산광역시 남구 장생포고래로288번길 20 (매암동),44780,마마711248,35.50439928,129.387293,울산광역시 남구 장생포 일원,20200619,20200621,고래축제,고래문화재단,울산광역시 남구청,,052-226-1991,http://www.ulsanwhale.com,"선사고래잡이재현, 체험행사, 고래바다여행선체험 등",20200515,3700000,울산광역시 남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000681,행사,행사,2020 선암호수가요제,,,,,,,,,,마마656261,35.517239,129.326257,선암호수공원축구장,20200926,20200926,가요제,울산mbc,울산 남구청,,052-226-5413,,가요제,20200515,3700000,울산광역시 남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000682,행사,행사,부안마실축제,전라북도,부안군,4580025022,부안읍,4580025000,부안읍,458003280025,전라북도 부안군 부안읍 매창로 89,56312,다마302472,35.71882124,126.7286953,부안읍 일원(주행사장: 매창공원),20200918,20200920,개막공연등 5종 46개 프로그램 운영,부안마실축제제전위원회,부안마실축제제전위원회,부안군,063-580-4778,http://www.buanmasil.com/,,20200514,4790000,전라북도 부안군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000683,행사,행사,곰소젓갈발효축제,전라북도,부안군,4580037024,진서면,4580037000,진서면,458004640050,전라북도 부안군 진서면 곰소7길 16,56346,다마196327,35.58746134,126.6126718,곰소다용도부지 일원,20200925,20200927,"개막식, 폐막식, 축하공연, 노래자랑, 체험, 관광객 참여 이벤트 등",곰소젓갈발효축제추진위원회,곰소젓갈발효축제추진위원회,부안군,063-580-4778,,,20200514,4790000,전라북도 부안군,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000684,행사,행사,K-POP광장 야외시네마,서울특별시,강남구,1168010500,삼성동,1168058000,삼성1동,116802122002,서울특별시 강남구 영동대로 513 (삼성동),06164,다사610459,37.51182328,127.0591597,코엑스 K-POP광장,20190426,20191004,야외시네마 및 부대행사,강남구,서울특별시 강남구,,02-3423-5535,http://www.gangnam.go.kr/board/article/2425/view.do?mid=FM0503&pgno=1&keyfield=bdm_main_title&keyword=야외시네마&schArticle=ARTICLE_03,"국내최대 옥외전광판을 활용한 야외영화제(4/26-27, 5/3-4,  10/1-4)",20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000685,행사,행사,내 집 앞 세계영화제,,,,,,,,,,,,,강남구 전역,20190329,20191019,주민생활 공간 곳곳에서 세계영화 상영,강남구,서울특별시 강남구,,02-3423-5535,https://www.gangnamfilm.com/,3-10월까지 주민생활공간 곳곳에서 세계영화상영,20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000686,행사,행사,K-POP 뮤직페스티벌,서울특별시,강남구,1168010500,삼성동,1168058000,삼성1동,116802122002,서울특별시 강남구 영동대로 513 (삼성동),06164,다사610459,37.51182328,127.0591597,코엑스 광장,20190530,20191003,상시 K-POP 공연,강남구,서울특별시 강남구,사)한국무역협회,02-3423-5535,www.facebook.com/2019KMF/,"관내 기획사와 연계한 상시 K-POP공연(5/30-6/1, 8/16-17, 9/30-10/3)",20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000687,행사,행사,2019 강남페스티벌 패션쇼,서울특별시,강남구,1168010500,삼성동,1168058000,삼성1동,116802122002,서울특별시 강남구 영동대로 513 (삼성동),06164,다사610459,37.51182328,127.0591597,도산공원,20190928,20190929,패션축제를 통한 지역경제 활성화 유도,강남문화재단,서울특별시 강남구,,02-6712-0512,www.gfac.kr,,20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000688,행사,행사,2019 강남페스티벌,서울특별시,강남구,1168010500,삼성동,1168058000,삼성1동,116802122002,서울특별시 강남구 영동대로 513 (삼성동),06164,다사610459,37.51182328,127.0591597,강남구 전역,20190926,20191005,"개막제, K-POP 콘서트 등",강남구,강남구+강남문화재단+(사)한국무역협회,현대백화점 면세점+GKL+제일타카㈜,02-3423-5534,http://festival.gangnam.kr/,,20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000689,행사,행사,C-festival 2019,서울특별시,강남구,1168010500,삼성동,1168058000,삼성1동,116802122002,서울특별시 강남구 영동대로 513 (삼성동),06164,다사610459,37.51182328,127.0591597,코엑스 영동대로,20190502,20190506,"인사이트 콘서트, 잇더서울, Craft Beer Festival 등",강남구+CMC위원회+코엑스,무역협회+서울특별시 강남구,서울특별시+한국관광공사 등,02-6000-8121,http://www.c-festival.com/index.html,,20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
KC488PO20N000690,행사,행사,365일 펀앤판 강남,,,,,,,,,,,,,"강남역, 코엑스 등",20190401,20191122,"탑싱아, 댄스킹, G스타킹, 거리버스킹, 청춘밴드, LIVE연가, 거리예술마당, 외국인공연단",서울특별시 강남구,서울특별시 강남구,,02-3423-5543,https://kpopcon.net,강남구 전역에서 누구나 함께 즐길 수 있는 지역별 특색 있는 다양한 거리공연,20200507,3220000,서울특별시 강남구,20200918,문화체육관광부,KC_488_WNTY_CLTFSTVL_2020,20200519
