ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,OPMTN_PLACE_NM,FSTVL_BEGIN_DE,FSTVL_END_DE,FSTVL_CN,MNNST_NM,AUSPC_INSTT_NM,SUPRT_INSTT_NM,TEL_NO,HMPG_ADDR,RELATE_INFO_CN,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KC488PO22N000728,행사,행사,천년나주목읍성문화축제,전라남도,나주시,4617011300,과원동,4617055000,성북동,4.62E+11,전라남도 나주시 금성관길 8,58257,다라285712,126.7165553,35.03335643,금성관 + 나주향교,2022-07-01,2022-07-03,나주의 읍성문화를 이용한 역사 문화 축제,천년나주목읍성문화축제추진위원회,천년나주목읍성문화축제추진위원회,전라남도 나주시청,061-339-8722,http://www.naju.go.kr/tour/,"나주 읍성, 향교, 금성관",2022-11-29,4830000,전라남도 나주시,20221129,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221129
KC488PO22N000729,행사,행사,강진청자축제,전라남도,강진군,4681033022,대구면 사당리,4681033000,대구면,4.68E+11,전라남도 강진군 대구면 청자촌길 33,59263,다라358129,126.8008375,34.50866041,대구면 고려청자요지 일원,2023-02-23,2023-03-01,1000년전 청자문화를 꽃피웠던 청자의 고장 강진에서 불과 빛을 주제로 하는 도예 체험으로 강진청자의 아름다움과 섬세함을 느껴볼 수 있는 겨울축제,강진군축제추진위원회,전라남도 강진군,,061-430-3352,http://www.gangjin.go.kr/culture/,,2022-12-06,4920000,전라남도 강진군,20221206,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221206
KC488PO22N000730,행사,행사,강진만 춤추는 갈대축제,전라남도,강진군,4681025025,강진읍 목리,4681025000,강진읍,4.68E+11,전라남도 강진군 강진읍 남당로 97-23,59240,다라333259,126.7724317,34.6259705,강진만 생태공원 일원,2022-10-28,2022-11-06,가을의 정취와 추억을 체험하는 남도답사 1번지 이미지 창출과 갈대·음악·자연을 대표하는 명품 축제,강진군축제추진위원회,전라남도 강진군,,061-430-3354,http://www.gangjin.go.kr/culture/,,2022-12-06,4920000,전라남도 강진군,20221206,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221206
KC488PO22N000731,행사,행사,화개장터 벚꽃축제,경상남도,하동군,4885031023,화개면 탑리,4885031000,화개면,4.89E+11,경상남도 하동군 화개면 쌍계로 58,52303,라라115884,127.6267813,35.1915344,하동군 화개면 일대,2023-03-24,2022-03-26,꽃샘추위가 끝나고 4월로 접어들면 전라도와 경상도를 경계로 하는 화개에는 그 좋은 벚꽃이 십리에 날려 화사하게 봄을 재촉한다 눈처럼 하얀 벚꽃은 섬진청류와 화개동천 25km를 아름답게 수놓아 화사한 볼거리 제공하며 다채로운 문화행사도 펼쳐진다,화개면 청년회,화개면 청년회,,055-880-2051,https://www.hadong.go.kr/02641/02652/02807.web,,2022-12-01,5440000,경상남도 하동군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000732,행사,행사,하동 야생차문화축제,경상남도,하동군,4885031026,화개면 운수리,4885031000,화개면,4.89E+11,경상남도 하동군 화개면 화개면 쌍계로 571-25,52302,라라130924,127.6429092,35.2273335,하동군 하동 야생차 박물관,2022-05-04,2022-05-08,천 년의 역사를 지닌 우리나라 최초의 차 시배지에서 매년 개최되는 정부지정 명예 문화관광축제이다. 녹음이 우거지는 5월의 야생차축제에서 왕의 녹차의 맛과 향을 느끼며 휴식과 여유의 시간을 즐길 수 있다.,(사)하동야생차문화축제조직위원회,(사)하동야생차문화축제조직위원회,,055-880-2051,https://www.hadong.go.kr/02641/02652/02809.web,,2022-12-01,5440000,경상남도 하동군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000733,행사,행사,하동 북천 꽃 양귀비 축제,경상남도,하동군,4885039023,북천면 직전리,4885039000,북천면,4.89E+11,경상남도 하동군 북천면 경서대로 2446-6,52318,라라358798,127.8930606,35.1133935,하동군 북천면 직전리 꽃단지 일원,2022-05-13,2022-05-22,동계 경관작물로 꽃양귀비를 전국 최대 면적으로 식재하며 경관보전직불제 사업과 연계하여 농촌경관을 활용하는 농촌 체험 관광형 축제로 시골간이역에 레일바이크를 타고 꽃밭이 가득한 고향역에 대한 향수와 농촌의 낭만을 만끽할 수 있다.,하동북천코스모스메밀꽃 영농조합법인,하동북천코스모스메밀꽃 영농조합법인,,055-884-1235,https://www.hadong.go.kr/02641/02652/02810.web,,2022-12-01,5440000,경상남도 하동군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000734,행사,행사,하동 섬진강재첩문화축제,경상남도,하동군,4885025022,하동읍 광평리,4885025000,하동읍,4.89E+11,경상남도 하동군 하동읍 섬진강대로 2107-8,52332,라라221742,127.7433285,35.0633731,하동읍 송림공원 및 섬진강변 일원,2022-08-05,2028-08-07,"섬진강의 문화, 하동재첩, 축제를 결합한 종합 관광, 산업 축제의 가능성을 제시한 대한민국 대표 여름축제로 매년 7월경 하동읍 송림공원과 섬진강에서 개최되는 축제이며, 정부지정 유망축제이다",(사)하동섬진강문화재첩축제추진위원회,(사)하동섬진강문화재첩축제추진위원회,,055-880-2051,https://www.hadong.go.kr/02641/02652/02812.web,,2022-12-01,5440000,경상남도 하동군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000735,행사,행사,하동 북천코스모스 메밀꽃 축제,경상남도,하동군,4885039023,북천면 직전리,4885039000,북천면,4.89E+11,경상남도 하동군 북천면 경서대로 2446-6,52318,라라358798,127.8930606,35.1133935,하동군 북천면 직전리 꽃단지 일원,2022-09-23,2022-10-02,매년 9월~10월 메밀꽃과 코스모스의 환상적인 향연이 열리며 경관보전직불제 사업과 연계하여 농촌경관을 활용하는 농촌체험관광형 축제로 농촌 부가가치 제고와 지역경제 활성화에 기여하고 있다,하동북천코스모스메밀꽃 영농조합법인,하동북천코스모스메밀꽃 영농조합법인,,055-880-6331,https://www.hadong.go.kr/02641/02652/02814.web,,2022-12-01,5440000,경상남도 하동군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000736,행사,행사,회남재 숲길걷기,경상남도,하동군,4885040025,청암면 묵계리,4885040000,청암면,4.89E+11,경상남도 하동군 청암면 삼성궁길 86-15,52309,라라183940,127.7020804,35.2417541,청암면 삼성궁 주차장 옆,2022-10-21,2022-10-23,매년 10월말에 개최되는 우리나라 걷기 여행 축제의 대표 주자로 지리산의 가을풍경과 생태 숲길의 산림욕으로 위로와 힐링의 시간을 만끽할 수 있다,서경방송,서경방송,,055-880-2051,https://www.hadong.go.kr/02641/02652/02820.web,,2022-12-01,5440000,경상남도 하동군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000737,행사,행사,(미확정)동해무릉제,강원도,동해시,4217010100,천곡동,4217051000,천곡동,4.22E+11,강원도 동해시 덕골길 10,25750,마사415475,129.1021986,37.51606095,동해웰빙레포츠타운,2023-09-22,2023-09-24,개막식+퍼레이드+공연행사+체험행사+동대항 민속경기+민속예술시연,동해문화관광재단,강원도 동해시청,강원도 동해시청,033-530-2111,http://www.dh.go.kr/tour/sub.htm?nav_code=tou1497764548,,2022-11-29,4210000,강원도 동해시,20221129,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221129
KC488PO22N000738,행사,행사,고성군민의 날 및 수성문화제,강원도,고성군,4282025025,간성읍 상리,4282025000,간성읍,4.28E+11,강원도 고성군 간성읍 수성로 87,24728,라아842421,128.4650421,38.37632274,고성종합운동장외 부대시설,2021-09-22,2022-09-24,수성제례+군민의 날 행사,고성문화원,고성군수성문화제위원회,강원도 고성군+강원도 고성군의회+강원도 고성경찰서+강원도고성교육지원청+고성소방서+22사단및 예하 부대+관내 기관단체+학교,,,,2022-12-01,4340000,강원도 고성군,20221201,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221201
KC488PO22N000739,행사,행사,백제 어울마당,,,,,,,,,,다바653294,127.1128896,36.46159864,공주 무령왕릉과 왕릉원,2022-06-18,2022-10-15,공연 및 체험프로그램 운영,㈜혜윰,공주시,,041-840-8112,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000740,행사,행사,웅진성수문병 근무교대식,충청남도,공주시,4415010800,금성동,4415054000,웅진동,4.42E+11,충청남도 공주시 웅진로 280,32555,다바662298,127.1236802,36.46521533,공산성 금서루,2022-04-23,2022-10-29,수문병 근무교대식+무령왕 동상 회전의식,㈜혜윰,공주시,,041-840-8111,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000741,행사,행사,공주 석장리 구석기축제,충청남도,공주시,4415012500,석장리동,4415059000,월송동,4.42E+11,충청남도 공주시 금벽로 990,32591,다바720278,127.1875895,36.44795221,석장리박물관,2022-05-05,2022-05-08,구석기문화 체험,공주석장리구석기축제조직위원회,공주시,,041-840-8069,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000742,행사,행사,계룡산산신제,충청남도,공주시,4415033029,계룡면 양화리,4415033000,계룡면,4.42E+11,충청남도 공주시 계룡면 보목고개로 393,32619,다바710151,127.177107,36.333638,계룡면 양화리 신원사일원,2022-04-16,2022-04-17,유.불.무가식 산신제+점사체험+기체험+다양한 무대공연 등,계룡산산신제보존회,공주시,,041-840-8093,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000743,행사,행사,마곡사 신록축제,충청남도,공주시,4415039029,사곡면 운암리,4415039000,사곡면,4.42E+11,충청남도 공주시 사곡면 마곡사로 966 마곡사,32520,다바562400,127.011603,36.55740589,사곡면 운암리 마곡사일원,2022-05-07,2022-05-08,전시 운영+백범명상길 걷기+마곡사 보물찾기 등,마곡사신록축제추진위원회,공주시,,041-840-2056,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000744,행사,행사,제68회 백제문화제,충청남도,공주시,4415012000,신관동,4415057000,신관동,4.42E+11,충청남도 공주시 신관동 553,32573,다바659312,127.1204236,36.47835102,금강신관공원,2022-10-01,2022-10-10,웅진성퍼레이드+체험마당+무대공연+농특산품전시 및 판매,백제문화선양위원회,백제문화제추진위원회,,041-840-8112,https://www.baekje.org/kor/,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000745,행사,행사,제5회 겨울공주 군밤축제,충청남도,공주시,4415011000,금학동,4415055000,금학동,,충청남도 공주시 금학동 111-1,,다바663262,127.124038,36.43336915,온라인,2022-01-29,2022-02-20,알밤 토크콘서트+공주알밤 디저트 UCC공모전+휴게소 홍보 등,겨울공주 군밤축제추진위원회,공주시,,041-840-2056,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000746,행사,행사,제1회 유구색동수국정원 꽃축제,,,,,,,,,,다바511398,126.9543952,36.5555033,유구색동수국정원,2022-06-17,2022-06-19,공식+기획 행사+경관조성+체험프로그램+편의시설 운영 등,공주시,공주시,,041-840-8111,,,2022-11-21,4500000,충청남도 공주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000747,행사,행사,제17회 광릉숲축제,경기도,남양주시,4136025325,진접읍 부평리,4136025300,진접읍,4.14E+11,경기도 남양주시 진접읍 봉선사길 32,12001,다사721719,127.1836293,37.7463984,남양주시 광릉숲 일원,2022-10-08,2022-10-09,광릉숲길 걷기+숲속공연+환경 체험프로그램 운영 등,경기도 남양주시청,경기도 남양주시청,경기도청,031-590-2454,https://www.nyj.go.kr/culture/1265,https://www.nyj.go.kr/culture/1265,2022-11-21,3990000,경기도 남양주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000748,행사,행사,제36회 정약용문화제,경기도,남양주시,4136036021,조안면 능내리,4136036000,조안면,4.14E+11,경기도 남양주시 조안면 다산로747번길 11,12283,다사822463,127.299035,37.51627447,정약용유적지 일원,2022-09-23,2022-09-24,고유제+문예대회+인문학 콘서트+연극해설투어+여유당 음악회+여유당 야행+모바일 스탬프투어+역사 골든벨 등,경기도 남양주시청,남양주시 정약용문화제추진위원회,경기도청,031-590-2591,http://www.thinkj.or.kr/,http://www.thinkj.or.kr/,2022-11-21,3990000,경기도 남양주시,20221121,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221121
KC488PO22N000749,행사,행사,제18회 진안고원 운장산 고로쇠축제,전라북도,진안군,4572040022,주천면 대불리,4572040000,주천면,,전라북도 진안군 주천면 대불리 75-1,,다마899763,127.3882948,35.98388102,주천면 운일암반일암 삼거광장,2022-03-11,2022-03-11,고로쇠 판매 및 체험 등,진안고원운장산고로쇠축제위원회,전라북도 진안군,지역 유관기관,063-430-2393,https://www.jinan.go.kr/festival/,,2022-11-30,4730000,전라북도 진안군,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000750,행사,행사,2022 진안고원 꽃잔디축제,전라북도,진안군,4572025032,진안읍 연장리,4572025000,진안읍,,전라북도 진안군 진안읍 연장리 산 23-1,,다마907538,127.397279,35.781374,꽃잔디동산 및 원연장마을,2022-04-09,2022-05-08,꽃잔디 판매 외(코로나19 확산방지를 위한 축제 취소),전라북도 진안군,전라북도 진안군,지역 유관기관,063-430-2393,https://www.jinan.go.kr/festival/,,2022-11-30,4730000,전라북도 진안군,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000751,행사,행사,제14회 진안고원 수박축제,전라북도,진안군,4572033023,동향면 능금리,4572033000,동향면,4.57E+11,전라북도 진안군 동향면 진성로 1687,55446,라마067605,127.5747111,35.84147374,동향면 체련공원 일원,2022-07-30,2022-07-31,수박왕 선발대회+수박판매 등,진안고원수박축제추진위원회,전라북도 진안군,지역 유관기관,063-430-2393,https://www.jinan.go.kr/festival/,,2022-11-30,4730000,전라북도 진안군,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000752,행사,행사,2022 진안홍삼축제,전라북도,진안군,4572025023,진안읍 단양리,4572025000,진안읍,4.57E+11,전라북도 진안군 진안읍 마이산로 160,55438,다마924529,127.4162559,35.773251,마이산 북부일원,2022-10-08,2022-10-10,"홍삼, 수삼판매+홍삼관련체험+문화공연 등",진안홍삼축제추진위원회,전라북도 진안군,전라북도 외,063-430-2392,https://www.jinan.go.kr/festival/,,2022-11-30,4730000,전라북도 진안군,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000753,행사,행사,제4회 가족과 함께하는 진안고원 김치보쌈축제,전라북도,진안군,4572025021,진안읍 군상리,4572025000,진안읍,4.57E+11,전라북도 진안군 진안읍 시장길 8-17,55430,다마935551,127.4284281,35.79268309,진안고원시장,2022-11-12,2022-11-13,우리집 김치담그기+사랑의 김장나눔 등,진안YMCA,전라북도 진안군,전라북도 외,063-430-2393,https://www.jinan.go.kr/festival/,,2022-11-30,4730000,전라북도 진안군,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
KC488PO22N000754,행사,행사,2022 마이산 겨울동화축제,전라북도,진안군,4572025023,진안읍 단양리,4572025000,진안읍,4.57E+11,전라북도 진안군 진안읍 단양리 778,55438,다마923529,127.4155512,35.77285672,마이산 북부일원,2022-12-23,2022-12-25,겨울놀이터+겨울동화 포토존 등,마이산 북부상가 발전위원회,전라북도 진안군,전라북도 외,063-430-2393,https://www.jinan.go.kr/festival/,,2022-11-30,4730000,전라북도 진안군,20221130,문화체육관광부,KC_488_WNTY_CLTFSTVL_2022,20221130
